Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Suriname,SUR,..,50,33.1,31.5,30.1,28.7,27.5,26.2,25,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Sweden,SWE,..,32.3,23.1,22.3,21.6,20.9,20.1,19.5,18.8,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Switzerland,CHE,..,31.2,27.7,27.2,27,26.7,26.3,26.1,25.7,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Tanzania,TZA,..,22.3,17.1,16.6,16.2,15.9,15.4,15.2,14.8,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Thailand,THA,..,24.9,21.7,21.3,21,20.8,20.6,20.1,19.9,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Timor-Leste,TLS,..,51.8,46.8,46,45.2,44.6,44.1,43.2,42.6,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Togo,TGO,..,10,8.1,8,7.8,7.7,7.6,7.4,7.4,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Tonga,TON,..,36.3,30.3,29.9,29.4,29.1,28.6,28.3,27.9,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Tunisia,TUN,..,31.8,31.7,31.8,31.9,32.1,32.4,32.6,32.7,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Turkey,TUR,..,38.4,30.8,30.2,29.5,29,28.4,27.7,27.2,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Uganda,UGA,..,17.1,12.2,11.8,11.4,11,10.7,10.3,10,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Ukraine,UKR,..,36,31.4,31,30.6,30.2,29.8,29.4,28.9,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,United Arab Emirates,ARE,..,25.2,28.2,28.2,28.5,28.6,28.6,28.6,28.9,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,United Kingdom,GBR,..,38.2,27.2,26.3,25.5,24.6,23.7,23.1,22.3,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,United States,USA,..,31.4,24.8,24.3,23.9,23.3,22.8,22.3,21.8,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Uruguay,URY,..,52.7,25.7,23.9,22.3,20.8,19.3,18.1,16.8,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Uzbekistan,UZB,..,15.8,13.7,13.5,13.3,13.2,13,12.8,12.6,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Vanuatu,VUT,..,31.9,22.4,21.7,21.1,20.4,19.8,19.2,18.6,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Vietnam,VNM,..,25.1,23.7,23.4,23.5,23.2,23.1,23.1,22.8,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,"Yemen, Rep.",YEM,..,23.3,19.9,19.6,19.5,19,18.9,18.7,18.4,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Zambia,ZMB,..,18,15.2,14.9,14.7,14.4,14.3,14,13.8,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Zimbabwe,ZWE,..,18,16.4,16.4,16.2,16.1,16,15.9,15.8,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Arab World,ARB,..,19.0595850053146,..,20.6898165834488,20.8761873368232,21.1263744703079,21.4341098170422,21.7050782789786,21.9558575283589,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Central Europe and the Baltics,CEB,..,39.5114245244037,33.2230218225838,32.7494251070493,32.2313638998814,31.7721731526828,31.2436185214266,30.8036796994633,30.3940435020874,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Early-demographic dividend,EAR,..,23.904659259315,18.9298450461578,18.5115662019912,18.2034199171082,17.8665459576694,17.551333993729,17.2855901685778,17.0260539331026,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,East Asia & Pacific,EAS,..,30.5331801249704,27.5670637131782,27.2002720823983,27.1421009733415,26.8796107203329,26.6452062112326,26.4069108887332,26.2329350192921,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,East Asia & Pacific (excluding high income),EAP,..,30.3535324231244,27.8573282733738,27.5194075208372,27.5055413816978,27.2708842935858,27.0644319052013,26.8564587476757,26.7134317654002,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,East Asia & Pacific (IDA & IBRD countries),TEA,..,30.3535324231244,27.8573282733738,27.5194075208372,27.5055413816978,27.2708842935858,27.0644319052013,26.8564587476757,26.7134317654002,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Euro area,EMU,..,34.9585864542889,31.0749700953028,30.7788349641492,30.3958051400459,30.0402112993762,29.7444948795372,29.4111519180605,29.1331546377296,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Europe & Central Asia,ECS,..,36.9880262042168,31.8304543470459,31.4202055749732,30.9748522238333,30.5272594152762,30.1132823553268,29.6939836866517,29.2900593888585,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Europe & Central Asia (excluding high income),ECA,..,38.3037039578308,33.4607307874771,33.070890416049,32.6535793052606,32.2150565158174,31.8355595802542,31.3931998082331,30.9814314470003,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Europe & Central Asia (IDA & IBRD countries),TEC,..,38.4711652817946,33.3354501769347,32.9337501644271,32.4965347931813,32.0525820213418,31.6432394351307,31.1954129855599,30.7749340764248,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,European Union,EUU,..,36.1435328885048,31.3641037710913,30.9974541041377,30.5591675979372,30.1594557268955,29.7798397157696,29.4007805976957,29.0663985222864,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,High income,HIC,..,33.467927783192,27.0488605255107,26.5238600727163,26.0399465219191,25.5126582613846,25.0236709055271,24.5553356005302,24.0998747800927,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,IBRD only,IBD,..,27.6605822944757,23.0506833664086,22.6077181691134,22.3533697797323,21.9847360777443,21.6261375462858,21.2953686314483,20.9965570348349,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,IDA & IBRD total,IBT,..,26.5473638768876,21.9177996621161,21.4806565608154,21.2066805567757,20.8374985304735,20.4754670181968,20.1409483773478,19.8411959513223,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,IDA blend,IDB,..,17.7325795672099,15.1806934526451,15.0114897196214,14.8230331754396,14.6869906166122,14.481228557197,14.2990217254807,14.1580447210714,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,IDA only,IDX,..,22.5990468684955,17.4169781459829,16.9741040443118,16.6178187422809,16.2200263116168,15.8665282277452,15.547736072107,15.2809253159097,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,IDA total,IDA,..,20.6340694264565,16.5036645244415,16.1718385988537,15.883934903129,15.5930367583951,15.2999255581901,15.0370712346706,14.8221320339766,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Late-demographic dividend,LTE,..,30.4086898402434,26.5673746230909,26.1679717779967,26.0189686266279,25.6774913806831,25.342718469249,25.0093551134523,24.7479947776751,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Latin America & Caribbean,LCN,..,25.7867117440103,17.6847868832708,17.1176222929591,16.4782088089057,15.9387835555075,15.3747119428604,14.8200905315722,14.3490746713373,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Latin America & Caribbean (excluding high income),LAC,..,24.5681915442533,16.7862110104829,16.2439376132418,15.6286677432322,15.1097632398413,14.5680597744428,14.0291698858277,13.5775996351902,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,25.2705729164851,17.214112638281,16.6564415841968,16.0194385051797,15.4888432998744,14.9264369213672,14.3694847320755,13.9098870308961,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Least developed countries: UN classification,LDC,..,23.4936853145276,18.1167915575011,17.6533487601753,17.2745404425518,16.8641362801299,16.4892987768154,16.1566255372225,15.8781784016115,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Low & middle income,LMY,..,26.3513298305175,21.8004542830762,21.3672506939497,21.1006607009274,20.7356408120273,20.3803266598121,20.0511403935906,19.7557744090286,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Lower middle income,LMC,..,23.5111097262241,19.0704026599124,18.6805796534615,18.4233751977513,18.121027186162,17.826837772282,17.5985604916349,17.3642495459391,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Middle East & North Africa,MEA,..,18.9995621041528,18.7788855042832,18.8436484749247,18.8931477946895,19.015488391432,19.1849887851987,19.3531040310409,19.4754277781483,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Middle East & North Africa (excluding high income),MNA,..,18.939946314096,18.5368730790669,18.6075669456396,18.6903341333827,18.8517889889224,19.0636482536912,19.2803326525875,19.4372983119862,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Middle East & North Africa (IDA & IBRD countries),TMN,..,18.939946314096,18.5368730790669,18.6075669456396,18.6903341333827,18.8517889889224,19.0636482536912,19.2803326525875,19.4372983119862,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Middle income,MIC,..,26.8027149535121,22.2713920656645,21.84145312584,21.5836573651583,21.2239838060683,20.8713436096617,20.5467819112028,20.2572952996569,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,North America,NAC,..,31.0762568748138,24.1444515613901,23.6133415995326,23.1814568338719,22.5802985884239,22.0593783330084,21.550732933607,21.028524046012,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,OECD members,OED,..,33.4586305064658,26.792133484774,26.2419808930419,25.7197561146732,25.1705290489589,24.648218754468,24.136346993823,23.6460055237915,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Other small states,OSS,..,26.1980600190493,23.9641428179333,23.8160609696871,23.6333022060501,23.4747598163459,23.3976675043651,23.2697539417866,23.2120598887137,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Pacific island small states,PSS,..,38.2629950840194,28.9417601096436,28.0795539813135,27.3729764442634,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Post-demographic dividend,PST,..,33.7804286649143,27.4880364306436,26.9591170925622,26.484280567363,25.949935725193,25.4617463681301,24.9877794721454,24.5131220224532,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Small states,SST,..,26.039424185457,23.3310298291375,23.1415370502913,22.9259841150574,22.7359120880253,22.6095648294213,22.4453033257225,22.3515073499803,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,South Asia,SAS,..,22.6623818867959,16.2234173130868,15.6791442268369,15.2992933624415,14.8465358887915,14.3852838816852,14.0243551279265,13.6747455944686,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,South Asia (IDA & IBRD),TSA,..,22.6623818867959,16.2234173130868,15.6791442268369,15.2992933624415,14.8465358887915,14.3852838816852,14.0243551279265,13.6747455944686,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Sub-Saharan Africa,SSF,..,13.4295306906453,11.1229623610424,10.935861855151,10.7739900788012,10.6117388482972,10.4401403514785,10.299710442626,10.176913734358,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Sub-Saharan Africa (excluding high income),SSA,..,13.4271594393904,11.1207575637461,10.9337735278292,10.7719440949235,10.609719506092,10.4381895007041,10.2977882478139,10.1750394366725,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,13.4295306906453,11.1229623610424,10.935861855151,10.7739900788012,10.6117388482972,10.4401403514785,10.299710442626,10.176913734358,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,Upper middle income,UMC,..,29.6965344948062,25.3105765742864,24.8783609372559,24.6569676533468,24.2792453970769,23.9076813722429,23.5266578423104,23.2203798495616,..,..,..
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,World,WLD,..,27.7164736312154,22.7283075402729,22.27035756418,21.9582764663762,21.5578784916937,21.1728721843261,20.813671891782,20.4857840022143,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 04/09/2020,,,,,,,,,,,,,,,
