Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Sao Tome and Principe,STP,..,..,42.17514,42.11761,42.0624,42.00952,41.5685946440271,41.4888131258905,41.4125989176851,41.3398746181137,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Senegal,SEN,..,..,15.29062,15.32501,15.3616,15.4,23.7128883411135,23.8543390951893,23.9984469009461,24.1458760766427,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Serbia,SRB,..,..,97.71781,97.71796,97.7181,97.7183,97.7189336095414,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Sierra Leone,SLE,..,..,13.05322,13.08559,13.1192,13.15414,16.6127584019736,17.4960837053307,18.3832232782818,19.2751381624786,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Solomon Islands,SLB,..,..,..,..,..,..,35.4722638854697,35.6116000871088,35.7506380227669,35.8896731801542,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Somalia,SOM,..,..,..,9.57038,9.58797,9.60587,9.76448099503954,9.78655499074423,9.80882402008836,9.83124898319752,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,South Africa,ZAF,..,..,..,..,..,..,43.6069298030662,43.7363154071354,43.8649443283603,43.9925735928541,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,St. Lucia,LCA,..,..,87.20113,87.20113,87.20113,87.2012,87.2013777573603,87.2016274779561,87.2019621286766,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Sudan,SDN,..,..,23.26529,23.27969,23.29664,23.31598,23.3465240957788,23.3738699335453,23.4041499409451,23.4373649642129,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Suriname,SUR,..,..,67.82773,67.81473,67.80173,67.78872,67.7789706544644,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,70.5392889390296,70.5589284953175,70.5785384215441,70.5980897208659,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Tajikistan,TJK,..,..,72.45043,72.45408,72.46159,72.47296,72.5436455726843,72.5931455041219,72.6465043874336,72.703504543367,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Tanzania,TZA,..,..,..,..,47.14829,47.30714,47.4671135493506,47.628220323101,47.7900040273425,47.9526927093602,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Thailand,THA,..,..,..,..,..,..,83.8889630210235,83.9004053908209,83.9118982220547,83.9233581954672,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Timor-Leste,TLS,..,..,..,..,..,..,27.9549282538285,28.0288112780857,28.1033128999577,28.1782288377724,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Togo,TGO,..,..,9.88011,9.95828,10.03743,10.11707,10.215394886585,10.300773184585,10.3872980924332,10.4748055917358,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,89.4432038359682,89.4432038359682,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Tunisia,TUN,..,..,86.02913,86.07688,86.12694,86.17929,83.2839400048023,81.7411240377831,80.208687486213,78.6868906487833,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Turkey,TUR,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Turkmenistan,TKM,..,70.7457,88.84287,90.61987,92.38931,94.15077,95.9114499717555,97.653366464949,99.3847180515122,100,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Uganda,UGA,..,5.38567,7.03437,7.20363,7.37314,7.54291,17.785870918802,18.9237191151532,20.0692136701969,21.2224894594787,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Vanuatu,VUT,..,..,..,..,..,..,25.1162323903583,25.1469995503541,25.1780741921916,25.2091496960843,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Vietnam,VNM,..,..,85.34838,85.4142,85.48023,85.54647,85.6297529116784,85.7014670269781,85.7739013118594,85.8465441491179,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,"Yemen, Rep.",YEM,..,..,48.11488,48.30481,48.49541,48.68734,48.925583970776,49.1295062205045,49.3350986954997,49.5423544284257,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Zambia,ZMB,..,..,13.06936,13.15682,13.24551,13.33543,13.6123352495594,13.7196228961955,13.8281353541193,13.9380800136336,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Zimbabwe,ZWE,..,..,30.91107,30.8712,30.83134,30.79169,36.8375654376538,36.81692755689,36.801494568623,36.7912611732953,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Arab World,ARB,..,..,..,..,..,..,68.9678694909256,69.4906179134644,70.0046593617885,70.1717347207878,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Caribbean small states,CSS,..,..,71.0623998554823,71.1752671334424,71.2902905873118,71.407891172623,75.3700007603098,76.2009636283775,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Early-demographic dividend,EAR,..,..,..,..,..,..,59.2617035573233,59.3747853536529,59.4974599501825,59.4864040602994,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Fragile and conflict affected situations,FCS,..,..,20.8739172655994,20.6852512693113,26.4441071873688,26.4540688252155,37.8670797464624,38.014878756323,37.9983286726199,38.0105490239852,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,13.5393526565651,13.6796627868089,16.2995996146216,16.3809616680698,20.7995606863849,20.9539236477181,20.3221556553792,19.5349669672988,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,IDA blend,IDB,..,..,33.9629933141386,34.004406814818,34.0447163541236,34.0852856682905,46.1115152458481,46.1869824804473,46.2647430868008,46.0392655448897,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,IDA only,IDX,..,..,23.8141715170501,23.7610395836795,28.2745760932804,28.2505146587107,30.7285406181364,30.7181492326465,30.7044529611518,30.1523452285637,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,IDA total,IDA,..,..,27.4859124780681,27.4446766675362,30.1955890500377,30.1940574059768,35.8006961367586,35.8425377089035,36.0539968695562,35.6299418893405,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Least developed countries: UN classification,LDC,..,..,22.3752993733108,22.315360731407,27.2813583564393,27.2409852995955,28.3403215280653,28.3696546806415,28.2604877326697,28.2781448199254,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Low income,LIC,..,..,16.7721410145867,16.7993498985461,19.4935987634902,19.5078233543582,23.8188071278086,23.8477935387807,23.2177149988439,23.2189156644508,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Lower middle income,LMC,..,..,..,..,..,..,57.1786508710934,57.2796644425699,57.3881538834502,57.3337094197714,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Pre-demographic dividend,PRE,..,..,17.6790446199471,17.772356341529,19.9558502324647,20.0705403912977,29.2617115064372,29.5203593788355,29.6511479911985,29.8259634089456,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,South Asia,SAS,..,..,..,..,..,..,56.4043489245249,56.4947487523828,56.5983062474222,56.7048523246738,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,56.4043489245249,56.4947487523828,56.5983062474222,56.7048523246738,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Sub-Saharan Africa,SSF,..,..,11.6852332521438,11.8328793559035,14.2980356643808,14.3856271373138,25.3059034606866,25.4743800911158,25.3261441788498,25.4565701684791,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,11.6852332521438,11.8328793559035,14.2980356643808,14.3856271373138,25.3059034606866,25.4743800911158,25.3261441788498,25.4565701684791,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,11.6852332521438,11.8328793559035,14.2980356643808,14.3856271373138,25.3059034606866,25.4743800911158,25.3261441788498,25.4565701684791,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 04/09/2020,,,,,,,,,,,,,,,
