Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,St. Vincent and the Grenadines,VCT,..,..,8.4,..,..,..,..,..,..,..,..,11.6
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Sudan,SDN,..,..,4.2,..,..,..,..,..,..,..,..,22.1
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Suriname,SUR,..,..,10.5,..,..,..,..,..,..,..,..,12.5
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Sweden,SWE,..,..,5.2,..,..,..,..,..,..,..,..,4.8
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Switzerland,CHE,..,..,8.9,..,..,..,..,..,..,..,..,5.7
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Syrian Arab Republic,SYR,..,..,10.8,..,..,..,..,..,..,..,..,13.5
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Tajikistan,TJK,..,..,5,..,..,..,..,..,..,..,..,6.1
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Tanzania,TZA,..,..,3.2,..,..,..,..,..,..,..,..,5.7
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Thailand,THA,..,..,7.1,..,..,..,..,..,..,..,..,7
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Timor-Leste,TLS,..,..,3.5,..,..,..,..,..,..,..,..,6.7
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Togo,TGO,..,..,4.3,..,..,..,..,..,..,..,..,2.4
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Tonga,TON,..,..,13.4,..,..,..,..,..,..,..,..,15.7
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Trinidad and Tobago,TTO,..,..,11.7,..,..,..,..,..,..,..,..,11
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Tunisia,TUN,..,..,9.3,..,..,..,..,..,..,..,..,8.5
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Turkey,TUR,..,..,8,..,..,..,..,..,..,..,..,11.1
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Turkmenistan,TKM,..,..,5.3,..,..,..,..,..,..,..,..,6.1
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Tuvalu,TUV,..,..,13.9,..,..,..,..,..,..,..,..,22.1
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Uganda,UGA,..,..,2.2,..,..,..,..,..,..,..,..,2.5
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Ukraine,UKR,..,..,7.6,..,..,..,..,..,..,..,..,6.1
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,United Arab Emirates,ARE,..,..,18.7,..,..,..,..,..,..,..,..,16.3
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,United Kingdom,GBR,..,..,3.6,..,..,..,..,..,..,..,..,3.9
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,United States,USA,..,..,10.3,..,..,..,..,..,..,..,..,10.8
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Uruguay,URY,..,..,5.7,..,..,..,..,..,..,..,..,7.3
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Uzbekistan,UZB,..,..,5.2,..,..,..,..,..,..,..,..,6.5
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Vanuatu,VUT,..,..,3.2,..,..,..,..,..,..,..,..,11.9
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,"Venezuela, RB",VEN,..,..,6.5,..,..,..,..,..,..,..,..,7
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Vietnam,VNM,..,..,3.5,..,..,..,..,..,..,..,..,6
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Virgin Islands (U.S.),VIR,..,..,9.9,..,..,..,..,..,..,..,..,12.3
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,West Bank and Gaza,PSE,..,..,8.6,..,..,..,..,..,..,..,..,9.5
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,"Yemen, Rep.",YEM,..,..,3,..,..,..,..,..,..,..,..,5.4
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Zambia,ZMB,..,..,4,..,..,..,..,..,..,..,..,4.5
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Zimbabwe,ZWE,..,..,4.1,..,..,..,..,..,..,..,..,1.8
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Arab World,ARB,..,..,9.80454810949658,..,..,..,..,..,..,..,..,12.5359728836622
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Caribbean small states,CSS,..,..,10.418074549589,..,..,..,..,..,..,..,..,11.6291677143576
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Central Europe and the Baltics,CEB,..,..,7.06113658974773,..,..,..,..,..,..,..,..,6.29606751951231
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Early-demographic dividend,EAR,..,..,7.37895228524483,..,..,..,..,..,..,..,..,10.0911796578345
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,East Asia & Pacific,EAS,..,..,4.7567610789765,..,..,..,..,..,..,..,..,8.20262598117286
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,East Asia & Pacific (excluding high income),EAP,..,..,4.57314542264972,..,..,..,..,..,..,..,..,8.48791756998485
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,4.56407257141233,..,..,..,..,..,..,..,..,8.51396077418963
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Euro area,EMU,..,..,7.09437820457501,..,..,..,..,..,..,..,..,6.7561965407452
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Europe & Central Asia,ECS,..,..,6.88249129916651,..,..,..,..,..,..,..,..,6.6845231200051
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Europe & Central Asia (excluding high income),ECA,..,..,7.24414122790399,..,..,..,..,..,..,..,..,7.21219810724786
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,7.27294579948798,..,..,..,..,..,..,..,..,7.09695593547362
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,European Union,EUU,..,..,7.02664686007693,..,..,..,..,..,..,..,..,6.66759439301158
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Fragile and conflict affected situations,FCS,..,..,5.02002677311726,..,..,..,..,..,..,..,..,6.59899922935499
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,3.94728660282099,..,..,..,..,..,..,..,..,5.72934475755235
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,High income,HIC,..,..,7.90628312248357,..,..,..,..,..,..,..,..,7.93688344280946
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,IBRD only,IBD,..,..,6.34500401930716,..,..,..,..,..,..,..,..,9.30717274609145
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,IDA & IBRD total,IBT,..,..,6.11798184580286,..,..,..,..,..,..,..,..,8.9866407713958
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,IDA blend,IDB,..,..,6.35679270961588,..,..,..,..,..,..,..,..,10.5270452286354
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,IDA only,IDX,..,..,4.57604225974335,..,..,..,..,..,..,..,..,6.45777396482938
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,IDA total,IDA,..,..,5.18766970262083,..,..,..,..,..,..,..,..,7.83845148796961
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Late-demographic dividend,LTE,..,..,5.26226628053325,..,..,..,..,..,..,..,..,8.82992722408015
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Latin America & Caribbean,LCN,..,..,7.43634969812178,..,..,..,..,..,..,..,..,9.69487714094837
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,7.45344259967577,..,..,..,..,..,..,..,..,9.72897505279405
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,7.36448519311883,..,..,..,..,..,..,..,..,9.67173030696758
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Least developed countries: UN classification,LDC,..,..,4.27071813535908,..,..,..,..,..,..,..,..,6.44207725504198
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Low & middle income,LMY,..,..,6.10859670335765,..,..,..,..,..,..,..,..,9.00182297370461
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Low income,LIC,..,..,3.99033684198162,..,..,..,..,..,..,..,..,5.33978169676849
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Lower middle income,LMC,..,..,6.91948173357034,..,..,..,..,..,..,..,..,9.5001841632112
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Middle East & North Africa,MEA,..,..,9.97308752246834,..,..,..,..,..,..,..,..,11.3741770539703
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Middle East & North Africa (excluding high income),MNA,..,..,9.06093337899003,..,..,..,..,..,..,..,..,10.7906391111906
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,9.06538089982373,..,..,..,..,..,..,..,..,10.8046281720058
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Middle income,MIC,..,..,6.28818379731093,..,..,..,..,..,..,..,..,9.36480616609484
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,North America,NAC,..,..,10.1865011321469,..,..,..,..,..,..,..,..,10.4643542464959
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,OECD members,OED,..,..,7.82909400494242,..,..,..,..,..,..,..,..,8.3528533171006
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Other small states,OSS,..,..,7.40356750185056,..,..,..,..,..,..,..,..,8.24478357835328
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Pacific island small states,PSS,..,..,7.12380937552954,..,..,..,..,..,..,..,..,15.3261469361566
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Post-demographic dividend,PST,..,..,7.62591580401397,..,..,..,..,..,..,..,..,7.58198705816253
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Pre-demographic dividend,PRE,..,..,4.32546883625797,..,..,..,..,..,..,..,..,5.37129031895693
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Small states,SST,..,..,8.01318375426606,..,..,..,..,..,..,..,..,9.27167881556021
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,South Asia,SAS,..,..,7.813139538374,..,..,..,..,..,..,..,..,11.2379446987243
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,South Asia (IDA & IBRD),TSA,..,..,7.813139538374,..,..,..,..,..,..,..,..,11.2379446987243
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Sub-Saharan Africa,SSF,..,..,3.80524391127694,..,..,..,..,..,..,..,..,5.35949601586454
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,3.80372503460963,..,..,..,..,..,..,..,..,5.35868553728478
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,3.80524391127694,..,..,..,..,..,..,..,..,5.35949601586454
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Upper middle income,UMC,..,..,5.70360657657031,..,..,..,..,..,..,..,..,9.22747532326722
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,World,WLD,..,..,6.4492005698995,..,..,..,..,..,..,..,..,8.81238906158379
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 04/09/2020,,,,,,,,,,,,,,,
