Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
GDP per capita (current LCU),NY.GDP.PCAP.CN,Liechtenstein,LIE,68592.2018826635,126413.331726133,147257.876312719,140443.060645304,139726.887887478,160407.754372665,163858.367138597,161000.800640512,162618.832651761,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Lithuania,LTU,..,3819.98542092437,9025.76087679456,10314.5785414358,11156.0210564859,11828.4884583876,12462.5472868846,12847.8422050941,13560.0564947523,14944.6054540318,16226.5070533311,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Luxembourg,LUX,28700.0366636114,52898.0495072198,79253.5244884634,83273.6487333774,83082.0742599059,85577.8121319199,89561.0360242954,91407.0266360489,94271.3285247434,95272.1469104666,98815.7234815575,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,"Macao SAR, China",MAC,75143.6848473567,126087.586667976,418140.199435546,534368.010573097,609564.232260535,713344.256389295,749007.129689872,601597.781044205,592125.788954957,654252.832946505,703990.906154811,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Madagascar,MDG,79391.8175012521,332877.591060612,986371.154250923,1075875.0721292,1137328.16932979,1194086.42631567,1281929.99115256,1370638.56422821,1511890.87639459,1605708.8568329,1758733.43618519,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Malawi,MWI,545.742729544367,9311.79995116945,72033.2564582879,83728.1646735434,97540.4018120285,126970.533797993,157750.957283017,190148.485220005,226729.69922214,260501.033940644,285168.83513294,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Malaysia,MYS,6604.66791023584,15365.9157954488,29120.5679516492,31822.0806252357,33412.9175500932,34565.7614583958,37046.2161375872,38880.1981251868,40726.9344135292,44097.3079979224,45892.1324886607,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Maldives,MDV,9204.68905439195,26301.0050179314,90581.2790169905,106469.426405078,111634.700695051,121834.225793023,130723.645161661,138809.787103085,141532.031300932,146801.740726266,158996.438793398,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Mali,MLI,86413.9361671535,192141.854090529,351439.626673652,394720.621381511,397531.862544627,397830.486622868,418843.858240887,444279.471950385,462472.23024844,482272.347498654,499957.024875653,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Malta,MLT,5324.18104300195,11266.4610715046,15921.2849932933,16412.4980696597,17065.6349533928,17948.0927802068,19579.2439203756,21700.6098564418,22721.8828219013,24151.3937944006,25487.2263069059,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Marshall Islands,MHL,1660.12988936134,2272.72279471164,2876.994996984,3083.83187985353,3224.33838179029,3296.69816291405,3230.02326028787,3213.83728825363,3473.77500649519,3666.69537359193,3788.16359372058,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Mauritania,MRT,4040.06986520484,11751.2695710889,34250.2745267508,40358.2956710409,41863.5476509987,44421.6022343454,41377.3348366378,38666.1793079655,39560.8634395684,41010.6165124059,42441.3947751685,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Mauritius,MUS,37250.5962078817,103136.660114435,246286.788227767,264009.856244471,279201.389939501,295869.473159004,310929.834551214,324640.722949774,344103.118942787,361534.319194884,381378.215336564,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Mexico,MEX,8753.56696245263,67681.4307848511,117153.388075301,126760.158299366,134878.435781524,136982.041319661,145185.683629533,152238.014644851,163119.680758597,175607.981463042,186158.65208798,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,"Micronesia, Fed. Sts.",FSM,1528.54072128015,2171.95023795907,2885.44589035841,3009.19823187339,3131.3862817875,2994.6788332915,2971.45688395377,2906.37722112463,3014.7000181241,3289.70122265962,3568.29082936098,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Moldova,MDA,..,4401.47082420227,24220.743421265,27745.281301668,29633.2689894337,33590.1793025618,37532.8271843666,41009.9079712828,45274.9568265805,50400.3977238789,54225.6221745545,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Monaco,MCO,69971.0242203954,89402.2863719787,113692.013927889,121424.605818343,122594.624245749,133763.312647354,142578.104067306,149626.173179914,153603.887575519,148286.101271098,157360.012408872,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Mongolia,MNG,5862.21532911048,510575.153394193,3587118.18393056,4755249.81933769,5908034.64493031,6653583.13330733,7559944.83175448,7720812.59725477,7833787.33463576,8952561.25235606,10190917.909235,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Montenegro,MNE,..,1761.63153979668,5045.12227409804,5265.10493017825,5126.44517169647,5412.82052520335,5561.05884434152,5873.91968933986,6354.15866547325,6907.57953831545,7492.83757401441,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Morocco,MAR,9940.31137211525,14185.1048603919,23904.218124589,24649.5138189633,25131.5806594948,26239.291120707,26662.2549200109,28074.881544574,28409.5814262957,29428.0643702291,30243.8973739047,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Mozambique,MOZ,..,4774.76316947332,16001.3774004238,17283.2015785683,18659.3711699574,19991.4768966843,21130.777824059,23584.0385930006,27046.4744123434,29338.7557690918,30099.2450390328,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Myanmar,MMR,3675.83569635167,54639.3158637723,786089.365195638,908164.918191318,996996.170164613,1118782.71675142,1248295.38687113,1380277.50794475,1503624.4072181,1694390.70583717,1936594.15625621,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Namibia,NAM,5030.06726717342,14826.4679970868,38982.5862698773,41780.2760790671,48689.8029601091,54976.9372422778,61037.0536150222,64833.1826287397,70399.7778240497,75170.7041904135,78479.6595125916,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Nauru,NRU,..,..,5586.94652673663,7330.15809883663,9796.43934234848,9785.27862489603,10753.2776512275,9631.25450901804,10744.1183232432,11727.2444858652,12757.6616288833,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Nepal,NPL,5470.16055346498,15850.8941314751,44155.2081996025,50550.3461225082,56589.5446223475,62969.6455586107,73012.4123692168,78850.5322981121,82651.1233631503,96806.7741565535,107912.542142637,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Netherlands,NLD,17592.6379342287,28382.570784376,38469.566234782,38959.8105178231,38971.4999055205,39302.9053287847,39819.7261454012,40732.6526808888,41592.7152018454,43087.5749271976,44921.2603063418,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,New Caledonia,NCL,1465350.87264408,1628302.82117901,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,New Zealand,NZL,22862.3340741186,31064.8832205718,46758.9123589307,48640.7390510949,49334.8608243915,52372.5265077328,53682.5065968911,55293.4264638684,57499.5738515299,59477.2523415173,60621.8401391874,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Nicaragua,NIC,37.4908528564247,12785.1931291527,32117.2583066982,37130.5356444367,41453.058457247,44788.6284992843,50205.9913722442,55872.3430238911,60320.6802566127,65156.2173299159,64018.121995888,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Niger,NER,84145.3104188316,112994.180764391,172031.01914629,176705.768780528,199166.78612778,204724.550429077,211479.70061263,213426.55358207,214746.730913965,218791.600243713,230056.224316861,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Nigeria,NGA,5195.15747134529,57757.0224391856,344549.922085168,387793.417595696,432649.558506881,471630.436563295,510966.439335116,525444.830622213,551598.508403049,601966.033363973,659159.140307193,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,North Macedonia,MKD,266.502623948767,122195.635090885,211178.510494552,223975.349423181,224995.395988387,241750.868348661,253940.39296844,268814.732452023,285856.748424242,296158.109813852,317004.951612082,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Northern Mariana Islands,MNP,..,..,14804.2467250931,13571.0582833444,13827.7696967465,14274.2406542056,15278.9078745141,16690.5700968089,22246.7430768136,28305.222587603,23258.6758552794,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Norway,NOR,176792.354920095,335625.490011394,530035.882789433,563826.647134071,590616.695223921,604616.523706582,611382.549980223,599615.272461375,591868.70847159,624483.983984743,664402.852962252,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Oman,OMN,2479.30509485636,3307.18222835986,7413.60818613851,8034.79921306828,8429.60421425894,8046.26003206009,7740.74681048653,6210.01615054596,5660.47339949219,5817.67641426638,6311.62797342904,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Pakistan,PAK,7951.3195661252,26879.4072325483,82859.2768370093,99685.7258975143,107039.417539829,117041.27970566,128868.025989363,137609.388142217,142788.492921214,153548.87833277,163129.710912559,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Palau,PLW,..,7647.92986129286,10219.9275967697,10884.4125105664,11967.3072562358,12688.1972054981,13794.7917848633,15871.8426266629,16932.3328631876,16078.2681940701,15859.4348578768,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Panama,PAN,2603.84662236786,4060.32449292618,8082.02845866252,9358.25147451101,10722.2836326295,11889.1276274385,12796.0700430496,13630.3079737945,14356.3240541798,15166.124432066,15575.0725482915,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Papua New Guinea,PNG,666.444388549947,1664.92634738506,5300.87429966838,5706.78284646641,5814.65390937198,6127.24237769763,7189.21704989988,7417.50032834257,7862.67535621865,8594.61920388194,8952.57106709728,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Paraguay,PRY,1692407.31503265,5799910.16933232,20644859.5536666,22310757.0674565,22934714.1260034,25607913.8381998,27232502.6386289,28141406.9727719,30163933.204463,31918805.5782517,33371248.6607742,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Peru,PER,247.693482398791,6824.80658311295,14358.1604230501,16164.702693567,17220.8171218094,18256.0703072786,18944.3070453231,19835.9514411435,20942.4862523585,21879.6114284253,22813.0657368211,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Philippines,PHL,17404.2202976776,45911.4461945369,95815.5636662233,101583.415553829,108639.053461341,116701.01501795,125696.869706724,130463.443580641,139685.512809394,150300.514389018,163393.22951005,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Poland,POL,1644.64903396629,19525.8434378294,37991.3736094147,41163.6892325683,42808.4486092643,43556.4264705681,45260.4965282432,47391.3145574265,49015.2155827296,52369.693543823,55695.7048489584,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Portugal,PRT,5606.75182090584,12479.6616059751,16987.5229592078,16679.6277738417,16005.5221931966,16303.6683004544,16638.0789769352,17350.0521718512,18061.1764986172,19023.4468898964,19830.8594382947,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Puerto Rico,PRI,8652.50749222505,16192.1269719638,26435.74878578,27278.8830499205,27944.7338937424,28513.1657351067,28981.4573305866,29764.0538920397,30628.7547758033,31353.4341794183,31651.3481514031,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Qatar,QAT,56252.8596743918,109113.066022131,245347.503484031,299970.872417751,309677.178455735,309585.315936923,305245.043302735,229462.020259499,208073.542010282,223002.403179184,250409.375351631,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Romania,ROU,3.69755237031899,3603.49349468927,26090.3030399117,27757.4896533212,29601.2495740485,31798.8972308572,33582.3399080385,35961.1659187077,38834.7633163425,43798.1413750235,48486.3563277603,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Russian Federation,RUS,4.34413184797562,49835.04694452,324177.247543321,421671.617927642,475999.19932222,509619.324830286,541160.601669753,567560.791105442,586428.999296709,627219.35420839,707452.563435909,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Rwanda,RWA,29285.8345079533,85218.8284353757,339786.946111387,387646.914298199,432572.918339309,455865.642859673,493178.275899558,524928.905800659,571822.527354527,634378.179269284,665680.020035866,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Samoa,WSM,1784.10225855789,4897.60395290449,9050.71458725914,9390.74076552555,9255.08005947125,9225.30478864705,9145.83857956717,9874.97357764057,10740.1249195574,10797.817841727,10736.2981245045,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,San Marino,SMR,..,43551.0887772194,51714.7523135547,46682.03783835,43638.0626070705,43160.3846035696,40912.9537452956,41274.9459004568,42209.8853868195,43034.0649223367,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Sao Tome and Principe,STP,..,..,20250.6156223506,22273.0199607507,25561.7181778829,29095.9872604886,32921.8619226577,35253.6074574654,37877.5184739868,39373.4109961126,41525.3931764345,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Saudi Arabia,SAU,27136.331293041,34392.4880430034,72234.5538044089,89046.7560537766,94662.5951190092,93167.7913910575,91739.6368644377,77354.7479327531,74547.3657390666,78014.0346214964,87521.1129677694,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Senegal,SEN,261802.738221125,430499.364700042,633448.265133046,647269.748896888,679030.371830574,679640.331581827,689607.442991334,720837.504155961,752551.367496696,795850.766661775,845776.680849937,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Serbia,SRB,..,54962.9567345622,445808.109678258,499338.839570761,529242.554288557,575254.643549281,583480.002176542,607724.501975439,640558.010813335,677177.689678384,725942.068299379,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Seychelles,SYC,28300.746687384,43304.0391465654,130388.771304445,150913.18717764,164426.720496472,178040.067149162,187383.691809236,196318.001691305,200830.784667871,214052.112262035,228620.690738364,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Sierra Leone,SLE,22775.7918144564,290171.534043207,1598534.7959999,1949892.57403356,2460370.18157397,3105688.31261163,3233418.87408894,2985847.62591966,3153874.79907456,3687642.97888303,4235421.40458872,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Singapore,SGP,23133.9830371641,41121.4117973021,64407.5952797981,67783.3812528841,69416.4467268036,71283.3398960802,72937.4827687832,76502.9714533075,78364.4413881019,83265.2234316593,87108.1260920117,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Sint Maarten (Dutch part),SXM,..,..,46899.2248062016,50115.1487961717,50943.9953810624,50017.7561668533,50250.7629030118,49166.7739858339,48012.2094623333,44725.6864001577,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Slovak Republic,SVK,1894.5994734664,5875.43368369483,12629.8568765084,13191.7972119064,13589.0427120898,13735.3495303223,14072.8539530794,14705.2220389354,14922.002070414,15538.4078119852,16471.5953391686,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Slovenia,SVN,429.872918148237,9479.05124627625,17750.7620633384,18052.3154961193,17622.9800418927,17696.681768953,18251.5310526775,18828.2321418966,19547.5724948936,20802.9953232404,22131.8746215001,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Solomon Islands,SLB,2452.9765989239,5365.67634372122,10406.421008561,13161.5135885774,14072.2040988088,14439.5479009688,14726.8602692312,15152.4393236481,15788.4334729811,16240.5149000402,16999.9852551174,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Somalia,SOM,240658.53409313,..,..,..,..,5745713.72719962,5973523.03748271,6530626.91264699,6825546.96155182,7138764.5610129,7534648.95442711,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,South Africa,ZAF,8124.09958786168,21044.5237724814,53654.260742593,58142.6254185914,61586.3184212516,65934.5754892098,69764.0561026749,73120.5930152451,77558.3025260244,81641.0908748775,84353.2517398608,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,South Sudan,SSD,..,..,3539.65379672947,4532.53130179705,3480.2324927009,5249.4345397846,3902.31970079894,4035.44733015695,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Spain,ESP,8456.86753000374,15969.5615228842,23030.9245375449,22757.8438616839,22044.7221161842,21886.4653605547,22206.0760378859,23201.5049596907,23962.0154812123,24936.6238481483,25729.8060564447,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Sri Lanka,LKA,18572.5623901456,66975.3287440712,316540.900363083,353900.832485647,427537.983138311,465976.437799369,498659.691332178,522204.1263567,565772.923506108,625736.216717963,666817.318652515,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,St. Kitts and Nevis,KNA,14570.631436449,26531.1703044879,41873.2658723682,44652.8606386636,43320.3038867841,45049.5718344559,48740.1032024264,48679.1789543581,50792.2518159806,51719.665673936,52043.6299841727,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,St. Lucia,LCA,10141.7908781336,14373.1134633667,21701.1770112301,22213.9640204165,22010.3795160943,22569.043957344,23609.5863059183,25008.0915110034,25520.5494822913,27107.1128181039,28528.3343137848,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,St. Vincent and the Grenadines,VCT,6037.97969000037,9926.38703332591,16990.5325389128,16853.9218582666,17253.8488495412,17926.9392940657,18048.9798917886,18686.3707992817,19102.6777149435,19474.992488186,19875.7825968605,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Sudan,SDN,5.90422162249588,941.503522885199,3435.65615639409,4458.83064535156,6725.26770965058,9246.82180750987,12409.8090732564,14984.3833154041,14896.2894479545,20150.6142738036,23817.3800946487,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Suriname,SUR,9.58614698100541,2656.18357826431,22665.4646958882,27004.0491125399,30363.3289914918,31027.3693519535,31257.6250783971,29253.6971758566,34909.5749953973,40277.2324433475,46521.560232712,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Sweden,SWE,179595.230776151,269882.39211218,380682.98506546,393592.355257522,392099.207363846,396683.714257531,410573.518658514,433527.131743392,445002.637788551,459453.644362756,474684.172667169,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Switzerland,CHE,53384.7131398184,63951.9782858336,77806.7834399096,78516.7783521506,78332.4857090801,78891.0500304969,79343.7354562395,78993.8080719637,79001.2298560025,79218.4897016508,80965.3635283706,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Syrian Arab Republic,SYR,21559.0802986718,56255.3501196282,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Tajikistan,TJK,0.0137968520466466,287.419882532184,3282.29132153837,3906.60096576685,4592.2359008157,4993.96446721984,5451.95813364938,5726.11067765567,6288.29032435671,6891.41363751635,7564.57895026578,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Tanzania,TZA,33898.8895377809,328929.736100303,1037512.83271785,1217036.10610491,1364025.89780587,1550295.20839917,1702982.57414556,1887706.13393499,2104098.36968301,2239647.76858539,2401859.02590198,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Thailand,THA,38607.0543899693,80533.9194501162,160847.481155897,167463.935969319,182165.01316551,189526.107176278,193315.992275134,200008.175856771,211023.461327722,223262.414438128,235010.28194118,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Timor-Leste,TLS,..,497.131391301791,3656.95216287175,5095.48902170505,5879.6998042355,4888.31712614726,3441.65060787802,2585.15391598443,2053.27379585463,2000.60116097907,2035.53390768881,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Togo,TGO,117468.69145953,215163.790446028,264234.633964108,276668.703777458,291939.525292055,306908.645220994,316481.920628434,337528.836603007,354064.713063412,363544.24048321,377123.532816316,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Tonga,TON,1547.88627207607,3385.56541087851,6853.80724328275,7483.43987176764,7792.71343332976,7678.24856536436,7963.13893178129,8395.43167859021,8795.34869923764,9322.73181827095,9573.77733848852,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Trinidad and Tobago,TTO,17638.7828838538,40540.2504669917,106364.732217142,121995.572446186,123174.528578981,129777.572578858,129917.964798854,116640.760460269,107884.062010912,110086.830742909,115983.215551517,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Tunisia,TUN,1312.18747330906,3031.75101845319,5928.82495220608,6003.80938904549,6486.06868515374,6860.6259628113,7309.40349000258,7575.08822267436,7943.42966606529,8424.8025725934,9125.20868633186,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Turkey,TUR,7.28945420179163,2698.70637709702,16038.4665577109,18986.9801037154,21026.2384431336,23834.4173966299,26471.7777307049,29780.5309305602,32679.3962672693,38354.8407837324,45242.9594585401,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Turkmenistan,TKM,0.000814339542129449,1156.52041248564,12651.7210897204,16102.3639928606,19024.2791245088,20817.218327083,22692.3814304594,22514.3824568257,22363.4194291721,23054.8161070044,24383.2239372077,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Turks and Caicos Islands,TCA,..,15842.2599682603,21028.4081445193,21835.0831410852,21009.8858098984,21328.9790101062,23296.3369051995,24832.5963703066,25995.1724609535,25933.6074363465,27142.2277976902,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Tuvalu,TUV,1268.37204083922,2523.13178624654,3294.77682811016,3529.68118122825,3387.96908464475,3578.51155936262,3770.52497265767,4256.55464456257,4379.87527839644,4661.38962181179,4953.07612095933,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Uganda,UGA,79273.7077738016,395951.345212204,1262976.26740358,1400296.20224908,1711622.86444222,1785680.134377,1876781.67439077,2001722.09295728,2095747.67159377,2228201.6122431,2351741.47970721,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Ukraine,UKR,0.032207276651507,3458.40502841964,23530.1837556436,28442.3960915501,30808.6714495332,32209.5160212444,36904.141764145,46412.618538029,55899.3965668756,70232.9946991528,84190.2689773659,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,United Arab Emirates,ARE,101794.871233932,122262.737622932,124473.157155308,143942.449890055,150486.195189549,155760.384696089,160678.6283091,141991.277029872,140075.932220772,146208.228442225,157935.691209035,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,United Kingdom,GBR,10754.5670135331,18604.2490901305,25522.0610592951,26237.9448222621,26880.8938105472,27789.7754414725,28817.1016554522,29432.3587203529,30420.9438549695,31360.9261704021,32189.9605906187,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,United States,USA,23888.6000088133,36334.9087770589,48466.8233750801,49883.1139837344,51603.4972614412,53106.9097703155,55032.9579979166,56803.4724334919,57904.2019610641,59927.9298339535,62794.5856522398,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Uruguay,URY,3497.17118048264,83185.0080548574,240551.459118629,274970.107808448,308143.987451247,347648.005763231,391276.042863352,426683.581784597,464116.270523198,496736.827398548,530870.81503767,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Uzbekistan,UZB,1.58119941491955,132070.879174374,2592290.11567655,3304416.75017212,4038421.85427127,4779529.75214263,5759660.87841419,6715351.07304091,7614175.58457544,9340842.02775051,12365635.9837841,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Vanuatu,VUT,126503.517018823,202414.419479705,287505.662310392,292075.51524193,290241.644255087,295372.805735773,299782.483477839,305381.182458599,313476.808105486,332342.124619103,344154.024873582,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,"Venezuela, RB",VEN,116.095344162395,3292.58529707992,35753.7585522332,46990.7823802721,55698.7279909792,75405.4631662536,100889.629282399,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Vietnam,VNM,617086.369235008,5526764.14682983,24529789.9338019,31279747.6349043,36139522.5056518,39494488.9821956,42935979.8186973,45241630.1955836,48086227.659403,52919161.76052,58010352.5843702,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Virgin Islands (U.S.),VIR,..,..,40043.1901659314,39144.1657740184,37849.7287205036,34819.1477546185,33573.0970301435,34797.14046978,35931.5412519766,35938.0243875154,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,West Bank and Gaza,PSE,..,6018.7954840147,8802.07706434037,9643.67312681529,10927.703596836,11050.1759753213,10901.2237126677,11535.446168373,11807.1225997736,11714.8473973608,11485.7166271836,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,"Yemen, Rep.",YEM,12634.8942992536,89664.3241006758,293105.404028658,293894.036741563,309994.460694888,345360.952350427,359726.454415428,371346.449568115,327621.598692001,360587.899322219,504314.138665406,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Zambia,ZMB,14.1025489480014,1075.37106574306,7145.08410417064,8131.70723671848,9075.17469089958,10138.3753355776,10847.7324279162,11548.3929107727,13206.0932903931,14611.1508946885,16104.4298402784,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Zimbabwe,ZWE,841.972989778691,563.057741053574,948.33185445926,1093.65400227511,1304.96980167411,1430.00081795572,1434.89934002278,1445.07106198798,1464.58352903946,1602.40350699048,2146.99638487707,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current LCU),NY.GDP.PCAP.CN,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..
